no_pkk,no_pkk_inaportnet,vessel_name_spb,company_name,name_process_code,gt,loa,name_branch,departure_date,nomor_pkk,nomor_spb,vessel_name_wasop,waktu_tolak,NAMA KAPAL,GT,LOA,DARI,KE,PERUSAHAAN,NO SPK PANDU,NO PKK INAPORTNET,NO PKK,NAMA PANDU,MULAI PANDU,SELESAI PANDU,KAPAL TUNDA 1,KAPAL TUNDA 2,KAPAL TUNDA 3,MULAI TUNDA,SELESAI TUNDA,ZONA,STATUS NOTA
OCP013000001,PKK.DN.IDSUB.2411.000776,SINAR PAWAN II,"ANUGERAH TIRTA SAMUDRA, PT",Realization,753.0,54.86,TANJUNG PERAK,2024-12-15 04:51,nan,,,,SINAR PAWAN II,753,54.86,ZONA LABUH 1 (REDE SURABAYA),ZONA LABUH 2 (SURABAYA),"ANUGERAH TIRTA SAMUDRA, PT",IDSUB-SPK.2502.004711,PKK.DN.IDSUB.2411.000776,OCP013000001,SIGIT CAHYONO,24-02-2025 14:00,24-02-2025 15:29,,,,,,ZONA SURABAYA,BELUM VERIFIKASI
YN6125000006,PKK.DN.IDBDJ.2411.002957,MBP 5011,"TERA LOGISTIC INDONESIA, PT",Request PPKB,2302.0,76.2,BANJARMASIN,2024-11-22 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
RMAU25000027,PKK.DN.IDBDJ.2411.002818,RIMAU 3030,"RIMAU BAHTERA SHIPPING, PT",Request PPKB,3136.0,91.52,BANJARMASIN,2024-11-21 08:29,nan,,,,,,,,,,,nan,,,,,,,,,,,
MX6113000001,PKK.LN.IDGRE.2410.000780,MV. SOPHIA OCEAN,"SERASI SHIPPING INDONESIA, PT",Request PPKB,18036.0,170.0,TANJUNG PERAK,2024-11-05 17:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
R3AA57000001,PKK.DN.IDKBU.2403.000151,RMN 379,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,Realization,3071.0,87.86,KOTABARU,2024-03-07 01:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
P85157000001,PKK.DN.IDSTU.2410.000191,PEC 851,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,Request PPKB,3890.0,98.26,KOTABARU,2024-10-10 15:55,PKK.DN.IDSTU.2410.000191,SPB.IDSTU.0125.0000622,PEC 851,2025-01-29T15:55:00.000Z,,,,,,,,nan,,,,,,,,,,,
67W025000027,PKK.DN.IDBDJ.2411.002490,AGATHA,"GLOBAL TRANS ENERGY INTERNASIONAL, PT",Realization,3545.0,91.5,BANJARMASIN,2024-11-17 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
IRZS57000001,PKK.DN.IDKBU.2404.000625,LIANA LXXV,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,4362.0,100.58,KOTABARU,2024-04-25 03:30,nan,,,,,,,,,,,nan,,,,,,,,,,,
WAS157000001,PKK.DN.IDKBU.2311.000146,LIANA LXIX,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,4362.0,100.58,KOTABARU,2023-11-06 14:30,nan,,,,,,,,,,,nan,,,,,,,,,,,
KO0057000014,PKK.DN.IDKBU.2411.000434,KING OCEAN,"BERKAH SALSABILL SAIJAAN, PT	",Request PPKB,1748.0,80.2,KOTABARU,2024-11-15 07:41,nan,,,,,,,,,,,nan,,,,,,,,,,,
LX0057000001,PKK.DN.IDKBU.2301.000817,LIANA XIX,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,4265.0,100.58,KOTABARU,2023-01-30 14:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
LIAX57000001,PKK.DN.IDKBU.2307.000258,LIANA XXXI,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,4060.0,100.58,KOTABARU,2023-07-11 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
S16357000039,PKK.DN.IDKBU.2411.000380,SABUK NUSANTARA  111,PT. PELAYARAN TRI TUNGGAL SAMUDERA BAHAGIA,Realization,1258.0,62.8,KOTABARU,2024-11-16 04:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
FI8957000001,PKK.DN.IDKBU.2410.000338,FINACIA 89,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,3104.0,91.44,KOTABARU,2024-10-12 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
9NJK57000002,PKK.DN.IDKBU.2409.000700,OCEANBAY 23237,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,1824.0,70.09,KOTABARU,2024-09-27 09:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
E2X013000001,PKK.DN.IDGRE.2409.000244,NOLOWATI III,"BAHARI DHARMA NUSANTARA, PT",Request PPKB,7361.0,131.4,TANJUNG PERAK,2024-10-09 17:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
RXWL25000077,PKK.DN.IDBDJ.2411.001438,MBP 1516,"TERA LOGISTIC INDONESIA, PT",Request PPKB,7251.0,120.0,BANJARMASIN,2024-11-12 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
OF3025000002,PKK.DN.IDBDJ.2411.001376,OCEAN FLOW 3,MEGA BAHTERA KENCANA PT,Request PPKB,3235.0,74.88,BANJARMASIN,2024-11-10 04:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
EF3257000001,PKK.DN.IDKBU.2410.000901,ELFA 3002,PT. LEMA SAMUDERA RAYA,Request PPKB,3103.0,91.44,KOTABARU,2024-10-30 12:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
S17513000005,PKK.DN.IDGRE.2411.000187,SHINPO 19,"CITRABARU ADINUSANTARA, PT",Realization,1701.0,76.39,TANJUNG PERAK,2024-12-09 23:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
4YHQ57000001,PKK.DN.IDKBU.2311.000199,LIANA XXXXV,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,3442.0,91.44,KOTABARU,2023-11-07 12:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
MI0026000011,PKK.DN.IDCXP.2410.000119,MARGARETHA I,"PERTAMINA TRANS KONTINENTAL, PT",Request PPKB,1076.0,67.95,TANJUNG INTAN,2024-11-06 06:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
S16357000037,PKK.DN.IDKBU.2411.000134,SABUK NUSANTARA  111,PT. PELAYARAN TRI TUNGGAL SAMUDERA BAHAGIA,Realization,1258.0,62.8,KOTABARU,2024-11-08 04:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
HG0009000003,PKK.DN.IDSRG.2411.000032,HANYU GLORY,MODA INDONESIA AGENCY. PT,Request PPKB,5371.0,121.5,TANJUNG EMAS,2024-11-06 13:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
X05783000001,PKK.DN.IDSMQ.2410.000076,G.S 4,"PELAYARAN INTI INTERNATIONAL, PT",Request PPKB,646.0,54.86,SAMPIT,2024-10-09 02:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
HYTC57000001,PKK.DN.IDSTU.2410.000578,CBS 3001,PT ALFA TRANS RAYA,Request PPKB,3469.0,91.44,KOTABARU,2024-10-31 02:22,nan,,,,,,,,,,,nan,,,,,,,,,,,
MH3125000034,PKK.DN.IDBDJ.2411.000047,MHKL 31,MEGA BAHTERA KENCANA PT,Request PPKB,3146.0,91.5,BANJARMASIN,2024-11-04 04:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
SLT857000001,PKK.DN.IDSTU.2410.000510,SATRIA LAUT 3098,"BARITO SAMUDRA SEJAHTERA, PT",Request PPKB,3039.0,91.44,KOTABARU,2024-10-28 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
BUE457000001,PKK.DN.IDKBU.2410.000727,BULESKO IV,PT. PRIMA SAMUDRA SAKTI,Request PPKB,3129.0,91.5,KOTABARU,2024-10-31 12:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
CL9129000144,PKK.DN.IDKOE.2410.000175,CANTIKA LESTARI 9E,"PELAYARAN DHARMA INDAH, PT",Request PPKB,888.0,64.68,TENAU KUPANG,2024-11-01 14:30,nan,,,,,,,,,,,nan,,,,,,,,,,,
1OOT57000005,PKK.DN.IDKBU.2410.000781,T G H  3001,PT. PRIMA SAMUDRA SAKTI,Request PPKB,3071.0,90.0,KOTABARU,2024-10-29 03:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
03YI13000001,PKK.DN.IDGRE.2410.000894,CAKRA 88,"BARAKAH OSEANIA SUKSES, PT",Realization,853.0,50.2,TANJUNG PERAK,2024-11-06 16:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
888A57000001,PKK.DN.IDKBU.2410.000884,AKASHIA,"SALAM PACIFIC INDONESIA LINES, PT",Realization,2979.0,95.9,KOTABARU,2024-10-30 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
N3AO57000001,PKK.DN.IDKBU.2408.000757,ATK 309,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,Request PPKB,3136.0,91.52,KOTABARU,2024-08-30 15:00,PKK.DN.IDKBU.2408.000757,SPB.IDKBU.0625.0000337,ATK 309,2025-06-13T10:00:00.000Z,,,,,,,,nan,,,,,,,,,,,
MI0026000004,PKK.DN.IDCXP.2406.000019,MARGARETHA I,"PERTAMINA TRANS KONTINENTAL, PT",Request PPKB,1076.0,67.95,TANJUNG INTAN,2024-06-05 16:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
PR2257000001,PKK.DN.IDKBU.2410.000856,PEKAN RIAU,"SALAM PACIFIC INDONESIA LINES, PT",Realization,2881.0,79.8,KOTABARU,2024-10-29 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
S16357000035,PKK.DN.IDKBU.2410.000857,SABUK NUSANTARA  111,PT. PELAYARAN TRI TUNGGAL SAMUDERA BAHAGIA,Realization,1258.0,62.8,KOTABARU,2024-10-31 04:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
AIN125000015,PKK.DN.IDBDJ.2410.003864,AIN,"BARITO SAMUDRA SEJAHTERA, PT",Request PPKB,3107.0,91.44,BANJARMASIN,2024-10-27 05:53,nan,,,,,,,,,,,nan,,,,,,,,,,,
9XJ557000001,PKK.DN.IDKBU.2406.000040,RMN 338,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,Request PPKB,3231.0,91.5,KOTABARU,2024-06-04 01:00,PKK.DN.IDKBU.2406.000040,SPB.IDKBU.0225.0000267,RMN 338,2025-02-11T07:00:00.000Z,,,,,,,,nan,,,,,,,,,,,
SPKK25000049,PKK.DN.IDBDJ.2410.003792,TAMA 3056,"MULTI LINE BORNEO, PT",Request PPKB,3492.0,91.44,BANJARMASIN,2024-10-28 15:55,nan,,,,,,,,,,,nan,,,,,,,,,,,
F7ZE57000001,PKK.DN.IDKBU.2307.000268,LIANA XXXXI,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,3442.0,91.44,KOTABARU,2023-07-11 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
FX2257000005,PKK.DN.IDKBU.2410.000208,FERY XVI,PT. TARUNA CIPTA KENCANA,Request PPKB,2175.0,82.0,KOTABARU,2024-10-09 10:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
LYHY57000001,PKK.DN.IDKBU.2410.000634,MJL 3103,PT. MASADA JAYA LINES,Request PPKB,4122.0,94.5,KOTABARU,2024-10-25 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
PAA157000001,PKK.DN.IDKBU.2410.000061,PANDORA 11,PT. CAKRAWALA LAUTAN INDONESIA,Request PPKB,3103.0,91.44,KOTABARU,2024-10-04 18:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
8QNS57000003,PKK.DN.IDKBU.2410.000244,BUMI PALMA TIGA,PT. TARUNA CIPTA KENCANA,Request PPKB,2840.0,91.44,KOTABARU,2024-10-11 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
DPY357000002,PKK.DN.IDKBU.2409.000378,LIANA XXXIX,PT. AZAZ SHIPS SERVICES,Request PPKB,2629.0,84.12,KOTABARU,2024-09-14 12:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
S16357000033,PKK.DN.IDKBU.2410.000620,SABUK NUSANTARA  111,PT. PELAYARAN TRI TUNGGAL SAMUDERA BAHAGIA,Realization,1258.0,62.8,KOTABARU,2024-10-23 04:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
GHIY25000019,PKK.DN.IDBDJ.2410.002566,SUPPORT 5,MEGA BAHTERA KENCANA PT,Request PPKB,2133.0,79.01,BANJARMASIN,2024-10-19 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
Q71083000001,PKK.DN.IDSMQ.2410.000231,PRIMARINA 83,"PELAYARAN SUMBER PENGHIDUPAN ABADI JAYA, PT",Realization,985.0,45.42,SAMPIT,2024-10-31 09:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
BO8V57000003,PKK.DN.IDKBU.2410.000471,QUEEN SOFIA,PT.ARMADA SAMUDRA GLOBAL,Realization,2680.0,76.2,KOTABARU,2024-10-19 00:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
9SGS25000017,PKK.DN.IDBDJ.2410.002091,BORNEO 2702,"BARITO SAMUDRA SEJAHTERA, PT",Request PPKB,2147.0,82.3,BANJARMASIN,2024-10-17 08:21,nan,,,,,,,,,,,nan,,,,,,,,,,,
4OL657000001,PKK.DN.IDKBU.2410.000445,HUI HONG XI JIA,"ANANDA BINTANG ARUNG SAMUDERA, PT",Realization,1361.0,50.4,KOTABARU,2024-10-24 07:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
FNC125000049,PKK.DN.IDBDJ.2410.002050,FINACIA 100,MEGA BAHTERA KENCANA PT,Request PPKB,5338.0,106.8,BANJARMASIN,2024-10-16 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
1WNO25000046,PKK.DN.IDBDJ.2410.001987,FINACIA 101,MEGA BAHTERA KENCANA PT,Request PPKB,5338.0,111.25,BANJARMASIN,2024-10-16 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
MI0026000009,PKK.DN.IDCXP.2410.000026,MARGARETHA I,"PERTAMINA TRANS KONTINENTAL, PT",Request PPKB,1076.0,67.95,TANJUNG INTAN,2024-10-11 06:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
N8PJ57000002,PKK.DN.IDKBU.2410.000416,LIANA XV,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,4362.0,100.58,KOTABARU,2024-10-15 06:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
VOB657000001,PKK.DN.IDKBU.2311.000245,LIANA XX,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,4362.0,100.58,KOTABARU,2023-11-11 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
8QN657000001,PKK.DN.IDKBU.2410.000411,RATU MALIKA,PT.ARMADA SAMUDRA GLOBAL,Realization,3748.0,96.31,KOTABARU,2024-10-17 04:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
S16357000031,PKK.DN.IDKBU.2410.000350,SABUK NUSANTARA  111,PT. PELAYARAN TRI TUNGGAL SAMUDERA BAHAGIA,Realization,1258.0,62.8,KOTABARU,2024-10-15 04:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
POI123000012,PKK.DN.IDBJU.2410.000050,PETRO OCEAN II,"PELAYARAN TAJRI SAMUDERA, PT",Request PPKB,638.0,53.62,TANJUNG WANGI,2024-11-10 02:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
S32E57000001,PKK.DN.IDKBU.2404.000030,SAMTIMAS 03,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,3107.0,91.44,KOTABARU,2024-04-02 05:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
9GVT57000001,PKK.LN.IDSTU.2410.000199,MV PENG XIANG ZHOU,PT. RIANDY FIESTA SAMUDERA,Request PPKB,41605.0,224.9,KOTABARU,2024-10-15 14:55,nan,,,,,,,,,,,nan,,,,,,,,,,,
NB3313000004,PKK.DN.IDGRE.2410.000331,NORDIC BAHARI,"SAMUDERA AGENCIES INDONESIA, PT",Realization,3244.0,72.89,TANJUNG PERAK,2024-10-25 08:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
EUXB57000001,PKK.DN.IDKBU.2410.000315,RATU MARYAM,PT.ARMADA SAMUDRA GLOBAL,Realization,3748.0,96.31,KOTABARU,2024-10-13 07:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
SA0013000006,PKK.DN.IDGRE.2410.000313,SINAR AGRA,"SAMUDERA ENERGI TANGGUH, PT",Request PPKB,7687.0,116.5,TANJUNG PERAK,2024-10-11 07:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
ZBEG57000001,PKK.DN.IDKBU.2408.000146,LIANA LXVI,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,4362.0,100.58,KOTABARU,2024-08-03 07:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
SN5829000030,PKK.DN.IDKOE.2410.000049,SABUK  NUSANTARA 55,"SELVI TRANS INDO, PT",Realization,1168.0,58.5,TENAU KUPANG,2024-10-13 15:55,nan,,,,,,,,,,,nan,,,,,,,,,,,
W57325000059,PKK.DN.IDBDJ.2410.001272,WINBUILD 1573,"TERA LOGISTIC INDONESIA, PT",Request PPKB,5241.0,111.25,BANJARMASIN,2024-10-10 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
9I2825000058,PKK.DN.IDBDJ.2410.001267,PULAU TIGA 3509,"TERA LOGISTIC INDONESIA, PT",Request PPKB,5306.0,102.33,BANJARMASIN,2024-10-10 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
B06613000014,PKK.DN.IDGRE.2410.000288,BINTANG MAS HSB 3,PT MUTIARA SIDA GEMILANG,Realization,1336.0,78.17,TANJUNG PERAK,2024-10-16 08:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
A06713000004,PKK.DN.IDSUB.2410.000302,ASIA PERSADA,"CITRABARU ADINUSANTARA, PT",Realization,2440.0,90.4,TANJUNG PERAK,2024-11-10 16:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
S23457000001,PKK.DN.IDKBU.2407.000678,SABUK NUSANTARA 93,"PELAYARAN NASIONAL INDONESIA (PERSERO), PT",Request PPKB,1255.0,62.8,KOTABARU,2024-08-05 06:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
RYL857000010,PKK.DN.IDKBU.2410.000129,ROYAL 8,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,1311.0,54.86,KOTABARU,2024-10-06 14:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
SW3225000012,PKK.DN.IDBDJ.2410.000753,SOEKAWATI 326,"SAUFA KHALID MARITIM SAMUDERA, PT",Realization,3060.0,91.5,BANJARMASIN,2024-10-07 00:21,nan,,,,,,,,,,,nan,,,,,,,,,,,
R3YS74000001,PKK.DN.IDKUM.2410.000035,LM PEMATANG LIMAU,"PELAYARAN SENGGORA, PT",Realization,1427.0,59.17,KUMAI,2024-10-31 14:00,nan,,,,LM PEMATANG LIMAU,1427,59.17,TUKS PT. CITRA BORNEO UTAMA (SBI),TUKS PT. EAGLE HIGH PLANTATION,"PELAYARAN SENGGORA, PT",IDKUM-SPK.2506.002467,PKK.DN.IDKUM.2410.000035,R3YS74000001,TRI SUDIYATMO SAPUTRO,18-06-2025 15:45,18-06-2025 16:00,,,,,,ZONA KUMAI,BELUM VERIFIKASI
H30157000001,PKK.DN.IDKBU.2409.000724,HASNUR 301,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,3078.0,91.44,KOTABARU,2024-09-24 14:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
CML157000001,PKK.DN.IDKBU.2407.000204,CAHAYA MUSTIKA LAUT 02,PT. ARGHANIAGA PANCATUNGGAL,Request PPKB,4703.0,75.0,KOTABARU,2024-07-10 15:27,nan,,,,,,,,,,,nan,,,,,,,,,,,
K70057000001,PKK.DN.IDKBU.2409.000614,KENCANA  7,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,2029.0,88.82,KOTABARU,2024-09-27 09:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
MH3125000032,PKK.DN.IDBDJ.2410.000347,MHKL 31,MEGA BAHTERA KENCANA PT,Request PPKB,3146.0,91.5,BANJARMASIN,2024-10-03 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
S16357000029,PKK.DN.IDKBU.2410.000063,SABUK NUSANTARA  111,PT. PELAYARAN TRI TUNGGAL SAMUDERA BAHAGIA,Realization,1258.0,62.8,KOTABARU,2024-10-05 04:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
VS0013000012,PKK.DN.IDSUB.2410.000075,VICTOR SATU,PT MUTIARA SIDA GEMILANG,Realization,1791.0,85.28,TANJUNG PERAK,2024-10-06 01:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
GE4825000054,PKK.DN.IDBDJ.2410.000005,GEMILANG 3048,"MULTI LINE BORNEO, PT",Request PPKB,3058.0,91.44,BANJARMASIN,2024-10-03 15:55,nan,,,,,,,,,,,nan,,,,,,,,,,,
PZTW57000001,PKK.DN.IDKBU.2407.000150,SAMTIMAS 05,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,4170.0,100.58,KOTABARU,2024-07-07 12:30,nan,,,,,,,,,,,nan,,,,,,,,,,,
SE2213000006,PKK.DN.IDSUB.2409.000996,SAMUDRA EXPRESS,"SUMBA HARAPAN, PT",Realization,620.0,56.52,TANJUNG PERAK,2024-10-08 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
D9KO57000006,PKK.DN.IDKBU.2409.000685,BUNG TOMO,"PELAYARAN NASIONAL INDONESIA (PERSERO), PT",Request PPKB,1257.0,63.0,KOTABARU,2024-09-23 03:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
BR9113000007,PKK.DN.IDGRE.2409.000682,BANGUN REJO,PT MUTIARA SIDA GEMILANG,Request PPKB,2198.0,86.3,TANJUNG PERAK,2024-10-02 06:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
YVYL60000002,PKK.DN.IDCEB.2409.000048,PULAU TIGA 3801,"BARUNA YOVI UTAMA, PT",Realization,6652.0,115.82,CELUKAN BAWANG,2024-10-02 06:02,nan,,,,,,,,,,,nan,,,,,,,,,,,
S16357000027,PKK.DN.IDKBU.2409.000750,SABUK NUSANTARA  111,PT. PELAYARAN TRI TUNGGAL SAMUDERA BAHAGIA,Realization,1258.0,62.8,KOTABARU,2024-09-28 05:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
PNYA13000005,PKK.DN.IDSUB.2409.000756,KEYLA 05,"KARTIKA JASA KARYA, PT",Request PPKB,844.0,66.98,TANJUNG PERAK,2024-09-22 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
161A57000001,PKK.DN.IDKBU.2409.000703,AVIANI,PT. PELAYARAN TRI TUNGGAL SAMUDERA BAHAGIA,Realization,810.0,76.52,KOTABARU,2024-09-24 12:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
8QNS57000002,PKK.DN.IDKBU.2408.000776,BUMI PALMA TIGA,PT. TARUNA CIPTA KENCANA,Request PPKB,2840.0,91.44,KOTABARU,2024-08-29 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
EI1023000009,PKK.DN.IDBJU.2409.000082,ERA INDONESIA 1,"ORINDO BANGUN SAMUDRA, PT",Request PPKB,1441.0,58.0,TANJUNG WANGI,2024-09-17 04:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
7DOK57000001,PKK.DN.IDKBU.2310.000665,LIANA LXXII,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,4362.0,100.58,KOTABARU,2023-10-26 06:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
OMS025000002,PKK.DN.IDBDJ.2409.002835,OBT MORNING STAR,"GLOBAL TRANS ENERGY INTERNASIONAL, PT",Realization,2879.0,76.2,BANJARMASIN,2024-09-23 15:00,nan,,,,OBT MORNING STAR,2879,76.2,REDE TRISAKTI,REDE TRISAKTI,"GLOBAL TRANS ENERGY INTERNASIONAL, PT",IDBDJ-SPK.2501.000146,PKK.DN.IDBDJ.2409.002835,OMS025000002,FIRMAN SYAIFULAH,08-01-2025 05:47,08-01-2025 14:28,,,,,,BANJARMASIN,BELUM VERIFIKASI
PE8G13000005,PKK.DN.IDGRE.2409.000549,PEGASUS 8,PT. MUTIARA ATLANTIK JAWADWIPA,Request PPKB,3082.0,87.78,TANJUNG PERAK,2024-09-28 16:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
CN2029000016,PKK.DN.IDKOE.2409.000097,CAMARA NUSANTARA 2,"LUAS LINE, PT",Request PPKB,1587.0,69.78,TENAU KUPANG,2024-09-19 10:46,nan,,,,,,,,,,,nan,,,,,,,,,,,
TB0026000001,PKK.DN.IDCXP.2409.000051,TRANSKO BIMA,"PERTAMINA TRANS KONTINENTAL, PT",Request PPKB,3633.0,101.9,TANJUNG INTAN,2024-09-14 17:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
FX2257000004,PKK.DN.IDKBU.2409.000072,FERY XVI,PT. TARUNA CIPTA KENCANA,Request PPKB,2175.0,82.0,KOTABARU,2024-09-04 17:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
S16357000024,PKK.DN.IDKBU.2409.000494,SABUK NUSANTARA  111,PT. PELAYARAN TRI TUNGGAL SAMUDERA BAHAGIA,Realization,1258.0,62.8,KOTABARU,2024-09-19 04:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
AM1429000005,PKK.DN.IDKOE.2409.000086,ARTHA MULIA 1,"BAHTERA LOGISTIK NUSANTARA, PT",Realization,1074.0,59.1,TENAU KUPANG,2024-09-20 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
DK9913000001,PKK.DN.IDSUB.2409.000576,DHARMA KENCANA,"DHARMA LAUTAN UTAMA, PT",Realization,3626.0,88.91,TANJUNG PERAK,2024-09-15 16:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
ANLA13000004,PKK.DN.IDGRE.2409.000347,ANAK LAUT 168,ARMADA ANAK LAUT,Request PPKB,826.0,54.86,TANJUNG PERAK,2024-10-03 01:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
LX1157000001,PKK.DN.IDKBU.2408.000546,LINTAS XVII,PT. TARUNA CIPTA KENCANA,Request PPKB,3963.0,86.78,KOTABARU,2024-08-22 15:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
NNNY57000001,PKK.DN.IDKBU.2307.000119,BNP 5 JG,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,4170.0,100.58,KOTABARU,2023-07-06 04:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
DT1113000010,PKK.DN.IDSUB.2408.000370,DAWI TANKER,"JAYADI SAMUDERA LINES, PT",Request PPKB,801.0,62.2,TANJUNG PERAK,2024-08-13 14:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
S16357000022,PKK.DN.IDKBU.2409.000262,SABUK NUSANTARA  111,PT. PELAYARAN TRI TUNGGAL SAMUDERA BAHAGIA,Realization,1258.0,62.8,KOTABARU,2024-09-11 04:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
AH9L57000002,PKK.DN.IDKBU.2407.000427,LIANA XIII,PT. ALWIESTA NIAGA MANDIRI,Request PPKB,4170.0,100.58,KOTABARU,2024-07-19 06:30,nan,,,,,,,,,,,nan,,,,,,,,,,,
2W0H09000001,PKK.DN.IDSRG.2409.000078,HZM 2022,KALANDARA INDAH LAUTINDO PT,Request PPKB,4338.0,100.58,TANJUNG EMAS,2024-09-15 00:00,nan,,,,,,,,,,,nan,,,,,,,,,,,
